tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
137;90_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-02-28 12:00:00 AM;122.41;TimeX;2007-03-07 12:00:00 AM;122;-36.12;85.67;-194.77
138;35_DIA_1D_L_A,<br>DIA (1 Day );Long;83;Entry;2007-03-06 12:00:00 AM;121.28;PTx;2007-03-08 12:00:00 AM;122.93;134.45;135.7;-26.15
139;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;232;Entry;2007-02-28 12:00:00 AM;43.15;TimeX;2007-03-08 12:00:00 AM;42.97;-44.26;140.27;-254.13
140;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;231;Entry;2007-03-01 12:00:00 AM;42.55;TimeX;2007-03-08 12:00:00 AM;42.97;94.519999999999;227.44;-114.44
141;78_SMH_1D_L_A,<br>SMH (1 Day );Long;581;Entry;2007-03-01 12:00:00 AM;16.94;TimeX;2007-03-08 12:00:00 AM;17.02;43.979999999999;167.24;-187.17
142;88_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-03-02 12:00:00 AM;122;ProfX;2007-03-08 12:00:00 AM;122.8;63.1;87.31;-142.29
143;15_TLT_1D_L_A,<br>TLT (1 Day );Long;115;Entry;2007-01-26 12:00:00 AM;86.78;TLx;2007-03-09 12:00:00 AM;89.38;296.499999999999;513.95;-21.95
144;23_IWM_1D_L_A,<br>IWM (1 Day );Long;130;Entry;2007-03-05 12:00:00 AM;76.09;TimeX;2007-03-09 12:00:00 AM;78.18;269.2;283.45;-123.45
145;30_XLK_1D_L_A,<br>XLK (1 Day );Long;442;Entry;2007-03-05 12:00:00 AM;22.46;PTx;2007-03-09 12:00:00 AM;23.1;280.38;281.63;-1.25
146;41_SPY_1D_L_A,<br>SPY (1 Day );Long;72;Entry;2007-03-05 12:00:00 AM;137.93;TimeX;2007-03-09 12:00:00 AM;140.78;202.7;250.03;-44.45
147;43_SPX_3D_L_A,<br>SPY (3 Days );Long;72;Entry;2007-03-02 12:00:00 AM;140.39;TimeX;2007-03-09 12:00:00 AM;140.78;25.579999999999;113.23;-221.57
148;76_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-03-02 12:00:00 AM;122;TimeX;2007-03-09 12:00:00 AM;122.99;78.680000000001;109.45;-142.29
149;80_SMH_1D_L_A,<br>SMH (1 Day );Long;580;Entry;2007-02-28 12:00:00 AM;17.22;TimeX;2007-03-09 12:00:00 AM;17.31;49.7;137.95;-349.25
150;82_SPX_2D_L_A,<br>SPY (2 Days );Long;71;Entry;2007-03-02 12:00:00 AM;139.34;TimeX;2007-03-09 12:00:00 AM;140.78;99.74;146.43;-143.96
151;89_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-03-02 12:00:00 AM;122;TimeX;2007-03-09 12:00:00 AM;122.99;78.680000000001;109.45;-142.29
152;7_XBI_1D_L_A,<br>XBI (1 Day );Long;649;Entry;2007-03-05 12:00:00 AM;15.12;ProfX;2007-03-12 12:00:00 AM;15.61;315.51;336.23;-1.25
153;24_XBI_1D_L_A,<br>XBI (1 Day );Long;649;Entry;2007-03-05 12:00:00 AM;15.12;ProfX;2007-03-12 12:00:00 AM;15.61;315.51;336.23;-1.25
154;67_IWM_1D_L_A,<br>IWM (1 Day );Long;130;Entry;2007-03-05 12:00:00 AM;76.09;ProfX;2007-03-12 12:00:00 AM;78.4;297.8;313.35;-123.45
155;69_FXI_1D_L_A,<br>FXI (1 Day );Long;327;Entry;2007-03-06 12:00:00 AM;31.8;PTx;2007-03-12 12:00:00 AM;33.31;491.27;492.52;-63.38
156;4_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-03-07 12:00:00 AM;122.01;TimeX;2007-03-13 12:00:00 AM;121.02;-83.680000000001;123.39;-95.55
157;6_GDX_1D_L_A,<br>GDX (1 Day );Long;265;Entry;2007-03-05 12:00:00 AM;37;TimeX;2007-03-13 12:00:00 AM;37.15;37.25;473.1;-200
158;22_SPY_1D_L_A,<br>SPY (1 Day );Long;71;Entry;2007-03-09 12:00:00 AM;141.31;SLx;2007-03-13 12:00:00 AM;138.17;-225.439999999999;6.56;-224.19
159;27_SPY_1D_L_A,<br>SPY (1 Day );Long;71;Entry;2007-03-12 12:00:00 AM;140.42;TLx;2007-03-14 12:00:00 AM;136.75;-263.070000000001;64.07;-261.82
160;39_SPY_1D_L_A,<br>SPY (1 Day );Long;73;Entry;2007-03-06 12:00:00 AM;138.78;ProfX;2007-03-14 12:00:00 AM;139.28;34;191.47;-149.44
161;58_SPY_1D_L_A,<br>SPY (1 Day );Long;72;Entry;2007-03-08 12:00:00 AM;140.54;TLx;2007-03-14 12:00:00 AM;136.75;-275.379999999999;62.11;-274.13
162;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;233;Entry;2007-03-07 12:00:00 AM;42.86;ProfX;2007-03-14 12:00:00 AM;42.99;27.790000000001;110.59;-178.33
163;71_TLT_1D_L_A,<br>TLT (1 Day );Long;111;Entry;2007-03-09 12:00:00 AM;89.38;ProfX;2007-03-14 12:00:00 AM;89.88;53;127.51;-22.34
164;83_SPX_2D_L_A,<br>SPY (2 Days );Long;71;Entry;2007-03-02 12:00:00 AM;139.34;TLx;2007-03-14 12:00:00 AM;137.58;-127.459999999999;146.43;-143.96
165;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;234;Entry;2007-03-08 12:00:00 AM;43.13;TimeX;2007-03-16 12:00:00 AM;42.83;-72.700000000001;47.89;-242.27
166;6_GDX_1D_L_A,<br>GDX (1 Day );Long;269;Entry;2007-03-14 12:00:00 AM;37.01;PTx;2007-03-16 12:00:00 AM;38.91;508.600000000002;509.85;-149.2
167;84_SPX_2D_L_A,<br>SPY (2 Days );Long;72;Entry;2007-03-06 12:00:00 AM;137.93;ProfX;2007-03-16 12:00:00 AM;138.53;40.7;250.03;-86.21
168;86_SPX_2D_L_A,<br>SPY (2 Days );Long;72;Entry;2007-03-06 12:00:00 AM;137.93;ProfX;2007-03-16 12:00:00 AM;138.53;40.7;250.03;-86.21
169;12_KRE_1D_L_A,<br>KRE (1 Day );Long;213;Entry;2007-03-14 12:00:00 AM;46.98;TimeX;2007-03-19 12:00:00 AM;47.7;150.86;220.27;-129.05
170;41_SPY_1D_L_A,<br>SPY (1 Day );Long;72;Entry;2007-03-14 12:00:00 AM;138.43;ProfX;2007-03-19 12:00:00 AM;140.2;124.940000000001;135.55;-122.21
171;49_GDX_1D_L_A,<br>GDX (1 Day );Long;259;Entry;2007-03-13 12:00:00 AM;38.44;TimeX;2007-03-19 12:00:00 AM;38.85;103.690000000001;151.56;-514.07
172;90_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-03-15 12:00:00 AM;121.25;ProfX;2007-03-20 12:00:00 AM;122.82;126.240000000001;127.49;-83.25
173;100_QQQ_1D_L_A,<br>QQQ (1 Day );Long;236;Entry;2007-03-14 12:00:00 AM;42.43;ProfX;2007-03-20 12:00:00 AM;43.58;268.9;272.51;-79.13
174;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;233;Entry;2007-03-19 12:00:00 AM;43.06;ProfX;2007-03-21 12:00:00 AM;44.42;314.38;320.29;-26.88
175;10_TLT_1D_L_A,<br>TLT (1 Day );Long;111;Entry;2007-03-13 12:00:00 AM;90.23;TLx;2007-03-21 12:00:00 AM;89.01;-137.92;33.16;-136.67
176;27_SPY_1D_L_A,<br>SPY (1 Day );Long;72;Entry;2007-03-19 12:00:00 AM;139.26;PTx;2007-03-21 12:00:00 AM;141.39;150.860000000002;152.11;-9.17
177;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;233;Entry;2007-03-16 12:00:00 AM;42.94;PTx;2007-03-21 12:00:00 AM;44.27;307.390000000001;308.64;-78.14
178;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;233;Entry;2007-03-16 12:00:00 AM;42.94;PTx;2007-03-21 12:00:00 AM;44.27;307.390000000001;308.64;-78.14
179;68_FXI_1D_L_A,<br>FXI (1 Day );Long;309;Entry;2007-03-19 12:00:00 AM;33.15;PTx;2007-03-21 12:00:00 AM;34.58;439.37;440.62;-53.78
180;69_FXI_1D_L_A,<br>FXI (1 Day );Long;309;Entry;2007-03-14 12:00:00 AM;32.08;ProfX;2007-03-21 12:00:00 AM;34.47;736.01;799.06;-202.1
181;81_IWM_1D_L_A,<br>IWM (1 Day );Long;129;Entry;2007-03-16 12:00:00 AM;77.81;ProfX;2007-03-21 12:00:00 AM;80.27;314.839999999999;425.74;-165.08
182;22_SPY_1D_L_A,<br>SPY (1 Day );Long;72;Entry;2007-03-16 12:00:00 AM;139.31;TimeX;2007-03-22 12:00:00 AM;143.18;276.14;313.39;-86.93
183;75_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-03-16 12:00:00 AM;121.69;ProfX;2007-03-22 12:00:00 AM;124.45;223.82;248.85;-119.33
184;79_SMH_1D_L_A,<br>SMH (1 Day );Long;582;Entry;2007-03-14 12:00:00 AM;17.17;TimeX;2007-03-22 12:00:00 AM;17.18;3.319999999999;237.37;-164.21
185;39_SPY_1D_L_A,<br>SPY (1 Day );Long;72;Entry;2007-03-15 12:00:00 AM;138.97;ProfX;2007-03-23 12:00:00 AM;143.39;315.740000000001;347.23;-62.45
186;49_GDX_1D_L_A,<br>GDX (1 Day );Long;257;Entry;2007-03-20 12:00:00 AM;39.45;ProfX;2007-03-23 12:00:00 AM;39.83;95.159999999999;237.76;-104.05
187;50_GDX_1D_L_A,<br>GDX (1 Day );Long;261;Entry;2007-03-19 12:00:00 AM;38.67;ProfX;2007-03-23 12:00:00 AM;39.83;300.259999999999;445.06;-19.52
188;67_IWM_1D_L_A,<br>IWM (1 Day );Long;129;Entry;2007-03-19 12:00:00 AM;77.83;ProfX;2007-03-23 12:00:00 AM;80.24;308.39;423.16;-3.83
189;76_DIA_1D_L_A,<br>DIA (1 Day );Long;82;Entry;2007-03-16 12:00:00 AM;121.69;TimeX;2007-03-23 12:00:00 AM;124.69;243.5;270.99;-119.33
190;78_SMH_1D_L_A,<br>SMH (1 Day );Long;582;Entry;2007-03-16 12:00:00 AM;17.17;TimeX;2007-03-23 12:00:00 AM;17.18;3.319999999999;237.37;-152.57
191;52_GDX_1D_S_A,<br>GDX (1 Day );Short;249;Entry;2007-03-22 12:00:00 AM;40.33;ProfX;2007-03-26 12:00:00 AM;40.14;44.809999999999;210.4;-13.7
192;82_SPX_2D_L_A,<br>SPY (2 Days );Long;72;Entry;2007-03-20 12:00:00 AM;139.26;TimeX;2007-03-26 12:00:00 AM;143.2;281.180000000002;326.35;-9.17
193;80_SMH_1D_L_A,<br>SMH (1 Day );Long;582;Entry;2007-03-16 12:00:00 AM;17.17;TimeX;2007-03-27 12:00:00 AM;17.12;-31.6;237.37;-152.57
194;87_SPX_2D_S_A,<br>SPY (2 Days );Short;70;Entry;2007-03-28 12:00:00 AM;143.12;ProfX;2007-03-28 12:00:00 AM;141.82;88.500000000001;128.95;-4.05
195;5_GDX_1D_L_A,<br>GDX (1 Day );Short;249;Entry;2007-03-27 12:00:00 AM;39.88;ProfX;2007-03-30 12:00:00 AM;39.57;74.690000000001;168.07;-18.68
196;43_SPX_3D_L_A,<br>SPY (3 Days );Long;71;Entry;2007-03-23 12:00:00 AM;141.1;TimeX;2007-03-30 12:00:00 AM;142;61.4;191.16;-39.59
197;83_SPX_2D_L_A,<br>SPY (2 Days );Long;71;Entry;2007-03-22 12:00:00 AM;141.1;ProfX;2007-03-30 12:00:00 AM;142;61.4;191.16;-39.59
198;84_SPX_2D_L_A,<br>SPY (2 Days );Long;72;Entry;2007-03-20 12:00:00 AM;139.26;ProfX;2007-03-30 12:00:00 AM;142;194.780000000001;326.35;-9.17
199;12_KRE_1D_L_A,<br>KRE (1 Day );Long;206;Entry;2007-03-28 12:00:00 AM;48.28;TimeX;2007-04-02 12:00:00 AM;47.51;-161.120000000001;52.31;-190.77
200;94_TLT_1D_L_A,<br>TLT (1 Day );Long;113;Entry;2007-03-26 12:00:00 AM;88.62;TimeX;2007-04-02 12:00:00 AM;88.1;-61.26;72.2;-70.18
201;30_XLK_1D_L_A,<br>XLK (1 Day );Long;424;Entry;2007-03-28 12:00:00 AM;23.41;TimeX;2007-04-03 12:00:00 AM;23.63;90.78;134.43;-124.21
202;68_FXI_1D_L_A,<br>FXI (1 Day );Long;293;Entry;2007-03-28 12:00:00 AM;34.06;TimeX;2007-04-03 12:00:00 AM;35.38;384.26;417.74;-174.12
203;85_SPX_2D_L_A,<br>SPY (2 Days );Long;72;Entry;2007-03-16 12:00:00 AM;138.97;ProfX;2007-04-03 12:00:00 AM;143.69;337.34;359.47;-62.45
204;5_GDX_1D_L_A,<br>GDX (1 Day );Short;253;Entry;2007-04-02 12:00:00 AM;39.38;SLx;2007-04-04 12:00:00 AM;41.26;-478.139999999999;46.82;-476.89
205;6_GDX_1D_L_A,<br>GDX (1 Day );Long;249;Entry;2007-03-27 12:00:00 AM;39.88;TimeX;2007-04-04 12:00:00 AM;41.19;323.689999999999;349.84;-173.06
206;7_XBI_1D_L_A,<br>XBI (1 Day );Long;628;Entry;2007-03-29 12:00:00 AM;16;PTx;2007-04-04 12:00:00 AM;16.4;248.699999999999;249.95;-108.01
207;24_XBI_1D_L_A,<br>XBI (1 Day );Long;628;Entry;2007-03-29 12:00:00 AM;16;PTx;2007-04-04 12:00:00 AM;16.4;248.699999999999;249.95;-108.01
208;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;230;Entry;2007-03-30 12:00:00 AM;43.56;ProfX;2007-04-04 12:00:00 AM;44.34;176.9;187.35;-79.45
209;65_SPX_1D_L_A,<br>SPY (1 Day );Long;70;Entry;2007-03-22 12:00:00 AM;143.48;TimeX;2007-04-04 12:00:00 AM;143.85;23.4;33.75;-205.65
210;75_DIA_1D_L_A,<br>DIA (1 Day );Long;81;Entry;2007-03-30 12:00:00 AM;123.37;ProfX;2007-04-04 12:00:00 AM;125.18;144.11;158.32;-85.49
211;1_SPX_1D_L_A,<br>SPY (1 Day );Long;70;MarLong;2007-03-30 12:00:00 AM;142.24;L_ProfExit;2007-04-05 12:00:00 AM;143.67;97.6;120.55;-118.85
212;4_DIA_1D_L_A,<br>DIA (1 Day );Long;81;Entry;2007-03-30 12:00:00 AM;123.37;TimeX;2007-04-05 12:00:00 AM;125.46;166.79;187.48;-85.49
213;22_SPY_1D_L_A,<br>SPY (1 Day );Long;70;Entry;2007-04-02 12:00:00 AM;142.16;ProfX;2007-04-05 12:00:00 AM;144.24;143.100000000001;158.35;-48.85
214;52_GDX_1D_S_A,<br>GDX (1 Day );Short;253;Entry;2007-04-02 12:00:00 AM;39.38;TLx;2007-04-05 12:00:00 AM;41.37;-505.969999999999;46.82;-504.72
215;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;230;Entry;2007-03-29 12:00:00 AM;43.82;TimeX;2007-04-05 12:00:00 AM;44.56;167.7;173.55;-166.85
216;67_IWM_1D_L_A,<br>IWM (1 Day );Long;126;Entry;2007-03-30 12:00:00 AM;79.36;ProfX;2007-04-05 12:00:00 AM;80.44;133.58;181.45;-80.63
217;81_IWM_1D_L_A,<br>IWM (1 Day );Long;126;Entry;2007-03-29 12:00:00 AM;79.69;ProfX;2007-04-05 12:00:00 AM;80.44;92;139.87;-152.45
218;90_DIA_1D_L_A,<br>DIA (1 Day );Long;81;Entry;2007-04-03 12:00:00 AM;124.21;ProfX;2007-04-05 12:00:00 AM;125.46;98.75;119.44;-1.25
219;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;229;Entry;2007-04-03 12:00:00 AM;43.82;ProfX;2007-04-09 12:00:00 AM;44.45;141.770000000001;211.72;-8.12
220;69_FXI_1D_L_A,<br>FXI (1 Day );Long;296;Entry;2007-03-29 12:00:00 AM;34.65;ProfX;2007-04-09 12:00:00 AM;35.9;367.5;496.03;-164.05
221;78_SMH_1D_L_A,<br>SMH (1 Day );Long;596;Entry;2007-03-30 12:00:00 AM;16.81;TimeX;2007-04-09 12:00:00 AM;17.15;200.140000000002;255.03;-132.37
222;89_DIA_1D_L_A,<br>DIA (1 Day );Long;81;Entry;2007-04-02 12:00:00 AM;123.57;ProfX;2007-04-09 12:00:00 AM;125.65;165.98;187.48;-38.51
223;95_TLT_1D_L_A,<br>TLT (1 Day );Long;113;Entry;2007-03-30 12:00:00 AM;88.65;SLx;2007-04-09 12:00:00 AM;87.28;-157.310000000001;29.26;-156.06
224;39_SPY_1D_L_A,<br>SPY (1 Day );Long;71;Entry;2007-03-29 12:00:00 AM;142.54;TimeX;2007-04-10 12:00:00 AM;144.61;144.470000000002;162.76;-141.83
225;76_DIA_1D_L_A,<br>DIA (1 Day );Long;81;Entry;2007-04-03 12:00:00 AM;124.21;ProfX;2007-04-10 12:00:00 AM;125.59;109.28;135.64;-1.25
226;77_SMH_1D_L_A,<br>SMH (1 Day );Long;596;Entry;2007-03-30 12:00:00 AM;16.81;PTx;2007-04-10 12:00:00 AM;17.38;337.22;338.47;-132.37
227;79_SMH_1D_L_A,<br>SMH (1 Day );Long;596;Entry;2007-03-30 12:00:00 AM;16.81;TimeX;2007-04-10 12:00:00 AM;17.42;361.060000000002;362.31;-132.37
228;82_SPX_2D_L_A,<br>SPY (2 Days );Long;70;Entry;2007-04-03 12:00:00 AM;142.16;TimeX;2007-04-11 12:00:00 AM;144.02;127.700000000001;187.75;-48.85
229;94_TLT_1D_L_A,<br>TLT (1 Day );Long;114;Entry;2007-04-03 12:00:00 AM;88.02;TimeX;2007-04-11 12:00:00 AM;87.37;-76.599999999999;35.23;-102.71
230;65_SPX_1D_L_A,<br>SPY (1 Day );Long;70;Entry;2007-04-05 12:00:00 AM;143.67;ProfX;2007-04-12 12:00:00 AM;144.66;66.799999999999;86.25;-24.35
231;80_SMH_1D_L_A,<br>SMH (1 Day );Long;599;Entry;2007-04-02 12:00:00 AM;16.78;TimeX;2007-04-12 12:00:00 AM;17.32;320.959999999999;382.11;-115.06
232;43_SPX_3D_L_A,<br>SPY (3 Days );Long;70;Entry;2007-04-04 12:00:00 AM;142.16;TimeX;2007-04-13 12:00:00 AM;145.32;218.7;219.95;-48.85
233;83_SPX_2D_L_A,<br>SPY (2 Days );Long;70;Entry;2007-04-03 12:00:00 AM;142.16;ProfX;2007-04-13 12:00:00 AM;145.32;218.7;219.95;-48.85
234;10_TLT_1D_L_A,<br>TLT (1 Day );Long;114;Entry;2007-04-13 12:00:00 AM;87.41;ProfX;2007-04-17 12:00:00 AM;88.09;75.020000000001;84.25;-46.85
235;22_SPY_1D_L_A,<br>SPY (1 Day );Long;69;Entry;2007-04-11 12:00:00 AM;144.82;TimeX;2007-04-17 12:00:00 AM;147.09;154.130000000001;176.77;-103.37
236;49_GDX_1D_L_A,<br>GDX (1 Day );Long;242;Entry;2007-04-11 12:00:00 AM;41.8;TimeX;2007-04-17 12:00:00 AM;42.29;116.079999999999;260.11;-240.83
237;84_SPX_2D_L_A,<br>SPY (2 Days );Long;70;Entry;2007-04-03 12:00:00 AM;142.16;ProfX;2007-04-17 12:00:00 AM;147.09;342.6;365.55;-48.85
238;54_QQQ_1D_L_A,<br>QQQ (1 Day );Long;224;Entry;2007-04-13 12:00:00 AM;44.57;ProfX;2007-04-18 12:00:00 AM;45.01;96.059999999999;146.59;-63.97
239;73_TLT_1D_L_A,<br>TLT (1 Day );Long;114;Entry;2007-04-13 12:00:00 AM;87.41;PTx;2007-04-18 12:00:00 AM;88.37;106.940000000001;108.19;-46.85
240;79_SMH_1D_L_A,<br>SMH (1 Day );Long;580;Entry;2007-04-12 12:00:00 AM;17.16;ProfX;2007-04-18 12:00:00 AM;17.79;362.899999999999;456.95;-70.85
241;44_SPX_3D_L_A,<br>SPY (3 Days );Long;70;Entry;2007-04-06 12:00:00 AM;143.67;TimeX;2007-04-19 12:00:00 AM;147.23;246.699999999998;280.85;-24.35
242;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;222;Entry;2007-04-17 12:00:00 AM;45.15;ProfX;2007-04-20 12:00:00 AM;45.4;53;114.19;-96.71
243;94_TLT_1D_L_A,<br>TLT (1 Day );Long;114;Entry;2007-04-13 12:00:00 AM;87.41;TimeX;2007-04-20 12:00:00 AM;88.15;81.860000000001;146.95;-46.85
244;80_SMH_1D_L_A,<br>SMH (1 Day );Long;577;Entry;2007-04-13 12:00:00 AM;17.25;TimeX;2007-04-24 12:00:00 AM;18.57;759.14;841.17;-122.42
245;10_TLT_1D_L_A,<br>TLT (1 Day );Long;113;Entry;2007-04-19 12:00:00 AM;88.66;TLx;2007-04-26 12:00:00 AM;87.91;-87.25;16.83;-86
246;28_SPY_1D_L_A,<br>SPY (1 Day );Long;67;Entry;2007-04-23 12:00:00 AM;148.37;TimeX;2007-04-26 12:00:00 AM;149.49;72.54;85.18;-71.6
247;39_SPY_1D_L_A,<br>SPY (1 Day );Long;68;Entry;2007-04-19 12:00:00 AM;146.55;ProfX;2007-04-26 12:00:00 AM;149.65;208.3;219.75;-14.17
248;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;219;Entry;2007-04-25 12:00:00 AM;45.85;PTx;2007-04-26 12:00:00 AM;46.64;170.51;171.76;-34.1
249;73_TLT_1D_L_A,<br>TLT (1 Day );Long;113;Entry;2007-04-23 12:00:00 AM;88.14;TLx;2007-04-26 12:00:00 AM;87.91;-28.49;75.59;-27.24
250;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;219;Entry;2007-04-25 12:00:00 AM;45.85;ProfX;2007-04-27 12:00:00 AM;46.57;155.18;184.9;-34.1
251;22_SPY_1D_L_A,<br>SPY (1 Day );Long;67;Entry;2007-04-23 12:00:00 AM;148.37;TimeX;2007-04-27 12:00:00 AM;149.53;75.22;94.56;-71.6
252;27_SPY_1D_L_A,<br>SPY (1 Day );Long;68;Entry;2007-04-24 12:00:00 AM;148.23;ProfX;2007-04-27 12:00:00 AM;149.53;85.900000000001;105.51;-63.13
253;95_TLT_1D_L_A,<br>TLT (1 Day );Long;113;Entry;2007-04-20 12:00:00 AM;88.45;TimeX;2007-04-30 12:00:00 AM;88.75;31.4;40.56;-76.96
254;11_XLF_1D_S_A,<br>XLF (1 Day );Long;333;Entry;2007-04-24 12:00:00 AM;30.1;TimeX;2007-05-01 12:00:00 AM;30.12;4.16;101.98;-107.81
255;13_QQQ_1D_L_A,<br>QQQ (1 Day );Long;233;Entry;2007-03-07 12:00:00 AM;42.86;TLx;2007-05-01 12:00:00 AM;45.66;649.900000000001;893.47;-178.33
256;26_XLF_1D_L_A,<br>XLF (1 Day );Long;333;Entry;2007-04-24 12:00:00 AM;30.1;TimeX;2007-05-01 12:00:00 AM;30.12;4.16;101.98;-107.81
257;91_DIA_1D_L_A,<br>DIA (1 Day );Long;77;Entry;2007-04-25 12:00:00 AM;129.92;TimeX;2007-05-01 12:00:00 AM;131.29;102.989999999998;157.37;-28.97
258;7_XBI_1D_L_A,<br>XBI (1 Day );Long;571;Entry;2007-05-01 12:00:00 AM;17.57;PTx;2007-05-02 12:00:00 AM;17.92;197.350000000001;198.6;-126.87
259;24_XBI_1D_L_A,<br>XBI (1 Day );Long;571;Entry;2007-05-01 12:00:00 AM;17.57;PTx;2007-05-02 12:00:00 AM;17.92;197.350000000001;198.6;-126.87
260;30_XLK_1D_L_A,<br>XLK (1 Day );Long;410;Entry;2007-05-01 12:00:00 AM;24.49;PTx;2007-05-02 12:00:00 AM;24.78;116.4;117.65;-62.75
261;50_GDX_1D_L_A,<br>GDX (1 Day );Long;254;Entry;2007-05-02 12:00:00 AM;39.16;PTx;2007-05-03 12:00:00 AM;40.85;426.759999999999;428.01;-13.95
262;51_GDX_1D_L_A,<br>GDX (1 Day );Long;129;Entry;2007-05-02 12:00:00 AM;39.16;PTx;2007-05-03 12:00:00 AM;40.85;215.51;216.76;-7.7
263;12_KRE_1D_L_A,<br>KRE (1 Day );Long;212;Entry;2007-05-01 12:00:00 AM;46.8;PTx;2007-05-04 12:00:00 AM;48.18;290.059999999999;291.31;-64.85
264;53_GDX_1D_L_A,<br>GDX (1 Day );Long;253;Entry;2007-05-01 12:00:00 AM;39.45;PTx;2007-05-04 12:00:00 AM;41.14;425.069999999999;426.32;-127.75
265;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2007-04-30 12:00:00 AM;46.49;ProfX;2007-05-07 12:00:00 AM;46.63;27.6;84.75;-179.7
266;49_GDX_1D_L_A,<br>GDX (1 Day );Long;248;Entry;2007-05-03 12:00:00 AM;40.4;ProfX;2007-05-07 12:00:00 AM;40.98;141.340000000001;246.75;-83.09
267;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;218;Entry;2007-05-02 12:00:00 AM;46.09;ProfX;2007-05-07 12:00:00 AM;46.63;115.22;173.15;-9.97
268;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2007-05-03 12:00:00 AM;46.51;ProfX;2007-05-07 12:00:00 AM;46.63;23.300000000001;80.45;-20.6
269;69_FXI_1D_L_A,<br>FXI (1 Day );Long;282;Entry;2007-05-02 12:00:00 AM;35.36;PTx;2007-05-07 12:00:00 AM;37.35;558.680000000001;559.93;-6.89
270;92_DIA_1D_L_A,<br>DIA (1 Day );Long;76;Entry;2007-05-03 12:00:00 AM;132.28;ProfX;2007-05-07 12:00:00 AM;133.04;55.259999999999;63.35;-30.13
271;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2007-04-30 12:00:00 AM;46.49;TimeX;2007-05-07 12:00:00 AM;46.63;27.6;84.75;-179.7
272;39_SPY_1D_L_A,<br>SPY (1 Day );Long;67;Entry;2007-04-27 12:00:00 AM;149.09;TimeX;2007-05-08 12:00:00 AM;150.75;108.72;140.12;-96.39
273;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2007-05-03 12:00:00 AM;46.51;ProfX;2007-05-08 12:00:00 AM;46.73;44.800000000001;80.45;-46.4
274;79_SMH_1D_L_A,<br>SMH (1 Day );Long;542;Entry;2007-05-02 12:00:00 AM;18.45;ProfX;2007-05-08 12:00:00 AM;18.65;105.900000000002;177.61;-17.51
275;22_SPY_1D_L_A,<br>SPY (1 Day );Long;67;Entry;2007-05-04 12:00:00 AM;150.75;ProfX;2007-05-09 12:00:00 AM;151.16;24.97;137.44;-42.79
276;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2007-05-03 12:00:00 AM;46.51;ProfX;2007-05-09 12:00:00 AM;46.83;66.3;97.65;-46.4
277;67_IWM_1D_L_A,<br>IWM (1 Day );Long;122;Entry;2007-05-03 12:00:00 AM;82.21;ProfX;2007-05-09 12:00:00 AM;82.62;47.52;123.19;-82.99
278;100_QQQ_1D_L_A,<br>QQQ (1 Day );Long;215;Entry;2007-05-03 12:00:00 AM;46.51;ProfX;2007-05-09 12:00:00 AM;46.83;66.3;97.65;-46.4
279;6_GDX_1D_L_A,<br>GDX (1 Day );Long;246;Entry;2007-05-10 12:00:00 AM;40.31;TLx1;2007-05-10 12:00:00 AM;39.41;-223.9;0;-222.65
280;17_SPY_1D_L_A,<br>SPY (1 Day );Long;67;Entry;2007-05-01 12:00:00 AM;148.42;TLx;2007-05-10 12:00:00 AM;149.98;102.019999999998;293.55;-51.5
281;22_SPY_1D_L_A,<br>SPY (1 Day );Long;66;Entry;2007-05-10 12:00:00 AM;150.73;SLx;2007-05-10 12:00:00 AM;149.38;-91.6;17.89;-90.35
282;29_DIA_1D_L_A,<br>DIA (1 Day );Long;79;Entry;2007-04-16 12:00:00 AM;126.47;TLx;2007-05-10 12:00:00 AM;132.39;465.180000000001;575.45;-2.83
